episode,raw_episode_return,shaped_episode_return,decision_steps,epsilon,mean_real_td_error,mean_planning_td_error,planning_updates,model_size,queue_size,meta_keep,meta_swap,meta_charge,meta_fallback,delivered,dropped,depletion_events,energy,cost_per_order,success_rate
146,733.1179999999998,697.3179999999999,133,0.17159866696918166,24.08007465715387,4.797248508577658,7980,8465,11030334,132,0,1,0,103,37,4,21.48200000000056,7.591087378640782,0.7357142857142858
147,1558.7060000000008,1541.756000000001,171,0.1695394829655515,25.53193003601498,3.6670827178694814,10260,8494,11164023,171,0,0,0,133,18,2,28.394000000001643,3.017248120300764,0.8807947019867549
148,223.209,160.35899999999998,108,0.16750500916996486,19.824949151474154,2.539125802929019,6480,8542,11226112,108,0,0,0,87,49,6,17.590999999999944,12.147022988505746,0.6397058823529411
149,1666.6249999999998,1648.475,162,0.1654949490599253,30.052287820703636,1.5241234985398655,9720,8587,11354733,162,0,0,0,126,6,2,27.375000000001478,1.7331349206349325,0.9545454545454546
150,1682.2510000000016,1666.0009999999993,165,0.16350900967120618,28.21091982871294,4.461153145607072,9900,8619,11510456,165,0,0,0,130,7,2,27.349000000001517,1.8288384615384732,0.948905109489051
151,1038.8510000000012,1010.6009999999997,150,0.1615469015551517,23.90126448944832,4.0969615368313255,9000,8654,11608139,150,0,0,0,115,31,3,25.849000000001265,5.61868695652175,0.7876712328767124
152,991.239,953.9390000000001,138,0.15960833873648989,22.689062651003834,2.001892656865327,8280,8687,11652192,137,0,1,0,108,22,4,22.46100000000075,5.220009259259267,0.8307692307692308
153,1464.3070000000007,1438.757,164,0.157693038671652,25.26426497340293,4.042371932277834,9840,8715,11794582,162,1,1,0,129,16,3,27.19300000000145,3.29994573643412,0.8896551724137931
154,740.449,701.2489999999999,126,0.15580072220759217,21.604352077144007,7.051492905238319,7560,8758,11877461,126,0,0,0,100,31,4,20.551000000000414,6.945510000000004,0.7633587786259542
155,1660.4830000000006,1653.8329999999999,172,0.15393111354110106,25.213520868161563,4.2973468667777,10320,8800,11976800,172,0,0,0,134,15,1,28.817000000001713,2.309828358208968,0.8993288590604027
156,1627.8030000000012,1609.8030000000003,160,0.15208394017860785,25.683299803943374,3.0876575040817262,9600,8832,12106560,160,0,0,0,122,3,2,28.797000000001706,1.4934180327868993,0.976
157,1609.2109999999998,1591.1610000000003,174,0.15025893289646455,33.42038806552474,4.514244282656702,10440,8856,12203616,174,0,0,0,139,15,3,28.789000000001703,2.9912877697841846,0.9025974025974026
158,1582.1290000000017,1564.8289999999995,159,0.14845582570170698,25.500781286906147,3.5154272417352384,9540,8904,12308462,158,0,1,0,126,9,2,25.771000000001216,2.1259603174603274,0.9333333333333333
159,1354.8380000000018,1339.187999999999,157,0.1466743557932865,21.05111168806625,1.4742737089752391,9420,8931,12401952,157,0,0,0,124,22,2,25.76200000000121,3.7513064516129133,0.8493150684931506
160,1187.0980000000013,1157.948,157,0.14491426352376705,25.168005596703974,3.6484964939692475,9420,8958,12500475,157,0,0,0,120,25,3,25.702000000001227,4.69085000000001,0.8275862068965517
161,915.3210000000003,875.8709999999996,146,0.14317529236148183,22.230292148760533,1.5127739965643514,8760,9011,12640286,146,0,0,0,115,36,4,22.179000000000656,6.692860869565223,0.7615894039735099
162,1773.0120000000015,1767.3120000000004,176,0.14145718885314404,24.236027840461414,3.2325713073665443,10560,9059,12797440,176,0,0,0,136,10,1,30.388000000001885,1.7425588235294256,0.9315068493150684
163,1315.1319999999998,1290.9819999999997,140,0.13975970258690631,23.277810904995672,2.413163738165583,8400,9086,12908040,138,0,2,0,108,6,3,24.568000000001007,2.498777777777787,0.9473684210526315
164,1578.0830000000012,1573.0330000000001,158,0.13808258615586344,22.18561524993304,2.99616086530786,9480,9131,13018058,157,0,1,0,121,9,1,28.11700000000146,1.792702479338855,0.9307692307692308
165,1374.7520000000004,1347.7020000000002,154,0.13642559512199307,24.755565661211293,3.502123601612074,9240,9156,13107530,154,0,0,0,121,14,3,26.648000000001364,3.266512396694226,0.8962962962962963
166,1370.3850000000011,1353.6350000000002,160,0.13478848798052914,24.130312289111316,1.8826970078547796,9600,9183,13230581,160,0,0,0,121,18,2,27.115000000001483,3.343925619834723,0.8705035971223022
167,686.073,646.7229999999998,130,0.13317102612476278,23.50551443432386,4.661078643065232,7800,9210,13288894,128,2,0,0,103,39,4,22.027000000000644,7.902203883495152,0.7253521126760564
168,1053.1030000000003,1023.9029999999999,141,0.13157297381126562,23.318127029885847,4.410535229351504,8460,9245,13423023,141,0,0,0,105,20,3,23.797000000000953,4.589495238095247,0.84
169,1705.5870000000011,1689.287,174,0.12999409812553042,26.45142462920804,2.913809175783647,10440,9284,13630684,174,0,0,0,136,10,2,29.71300000000179,2.091272058823543,0.9315068493150684
170,1687.711,1679.9609999999998,155,0.12843416894802406,25.442004187765622,4.258333439237328,9300,9312,13739256,153,1,1,0,119,0,1,27.989000000001596,0.6915042016806856,1.0
171,1292.2600000000011,1272.1099999999994,148,0.12689295892064778,28.445950408138938,4.775012493670524,8880,9339,13807065,147,1,0,0,110,11,3,25.1400000000011,3.1158181818181916,0.9090909090909091
172,863.2880000000008,839.7379999999993,151,0.1253702434136,21.596998326949134,4.029154751948174,9060,9379,13886560,148,0,3,0,118,43,3,24.312000000001017,7.0484067796610255,0.7329192546583851
173,1728.4450000000006,1711.9950000000008,176,0.1238658004926368,27.998144645995293,3.6177503544724345,10560,9422,14034726,176,0,0,0,136,9,2,29.95500000000184,1.996727941176484,0.9379310344827586
174,1135.7050000000006,1098.355,137,0.12237941088672516,25.01641412775447,2.0547476153594153,8220,9453,14078136,136,0,1,0,107,13,4,24.39500000000101,4.012102803738327,0.8916666666666667
175,1449.7040000000009,1434.6039999999998,157,0.12091085795608446,24.838860992793066,2.6057129708065347,9420,9470,14150715,156,0,1,0,123,14,2,25.896000000001244,2.7666341463414734,0.8978102189781022
176,1440.1990000000008,1413.2989999999993,157,0.11945992766061145,29.327820327560044,8.644561921056921,9420,9498,14256483,157,0,0,0,120,11,3,27.401000000001474,2.8733416666666787,0.916030534351145
177,1516.111000000001,1509.4109999999998,161,0.11802640852868411,20.85475665733496,2.4731187124923637,9660,9547,14438016,161,0,0,0,125,16,1,27.289000000001565,2.5911120000000123,0.8865248226950354
178,896.1750000000003,846.9749999999999,136,0.1166100916263399,23.939434475868065,2.730390171911202,8160,9573,14558979,136,0,0,0,106,26,5,24.525000000001036,6.309669811320764,0.803030303030303
179,1015.7650000000003,978.8149999999997,141,0.11521077052682381,21.175429451893617,1.9756110078617755,8460,9595,14681528,141,0,0,0,111,25,4,22.33500000000068,5.443558558558565,0.8161764705882353
180,1494.3070000000007,1476.5569999999998,160,0.11382824128050192,29.262661518459208,6.905411532372237,9600,9636,14823927,160,0,0,0,124,12,2,27.393000000001344,2.5459112903225916,0.9117647058823529
181,1607.8090000000013,1590.3089999999995,165,0.1124623023851359,26.001125344363125,4.5090667837798,9900,9648,14937445,165,0,0,0,127,10,2,29.291000000001784,2.22197637795277,0.927007299270073
182,1578.1530000000014,1570.4530000000002,166,0.11111275475651426,24.613300330129015,5.238514568528018,9960,9683,15065581,166,0,0,0,129,13,1,28.84700000000171,2.223620155038773,0.9084507042253521
183,825.4900000000007,787.9899999999996,130,0.10977940169943609,21.254207700935122,1.8589059123014788,7800,9718,15140391,130,0,0,0,99,26,4,21.710000000000594,6.257676767676775,0.792
184,1312.0850000000005,1283.4349999999993,137,0.10846204887904286,23.634425295231335,3.6634780282811814,8220,9746,15231772,137,0,0,0,110,9,3,22.51500000000068,2.844681818181824,0.9243697478991597
185,1220.5470000000005,1194.2469999999992,144,0.10716050429249434,21.520814384282048,0.9299550377660327,8640,9773,15302848,144,0,0,0,112,14,3,25.453000000001186,3.5665446428571537,0.8888888888888888
186,1938.276000000002,1930.6260000000007,183,0.10587457824098441,26.08517055166631,4.012277583498338,10980,9817,15400179,181,1,1,0,145,9,1,29.324000000001757,1.4946482758620812,0.9415584415584416
187,510.8210000000001,471.521,124,0.1046040833020926,21.831917979544208,3.1272936131364557,7440,9839,15508144,124,0,0,0,96,43,4,21.67900000000061,9.106031250000006,0.6906474820143885
188,1457.8170000000002,1429.5169999999994,162,0.10334883430246748,28.938575883648923,4.779718829182442,9720,9881,15657343,160,2,0,0,124,11,3,28.68300000000166,2.840185483870981,0.9185185185185185
189,916.0420000000004,877.9419999999997,133,0.10210864829083788,21.896054590667102,7.145868343099915,7980,9903,15758896,133,0,0,0,104,23,4,23.758000000000944,5.566903846153855,0.8188976377952756
190,1540.2100000000014,1523.9100000000003,164,0.10088334451134782,28.976917901417103,8.049455940529583,9840,9937,15857761,164,0,0,0,127,11,2,27.990000000001572,2.399921259842532,0.9202898550724637
191,1760.5050000000015,1742.2049999999997,164,0.09967274437721164,24.396228559678647,1.6443732938146203,9840,9960,16009038,164,0,0,0,129,2,2,27.795000000001526,1.2363953488372212,0.9847328244274809
192,479.0440000000005,427.5439999999991,125,0.09847667144468511,21.727807793229818,2.3938620829264323,7500,10000,16063293,125,0,0,0,100,46,5,20.556000000000424,9.709560000000005,0.684931506849315
193,851.5090000000001,824.7589999999996,139,0.0972949513873489,20.049692827712395,2.3838458900543142,8340,10024,16146025,138,0,1,0,109,32,4,23.39100000000086,6.545788990825696,0.7730496453900709
194,1059.4000000000005,1021.9999999999994,137,0.09612741197070071,21.545286276615666,2.157637632908322,8220,10046,16198388,137,0,0,0,107,19,4,23.00000000000078,4.818691588785055,0.8492063492063492
195,1351.0150000000006,1303.1649999999997,148,0.0949738830270523,30.665590566947955,7.1924089232006585,8880,10071,16282098,148,0,0,0,116,6,5,26.28500000000135,3.180905172413805,0.9508196721311475
196,933.1350000000003,884.1849999999995,136,0.09383419643072767,26.959563972538007,6.157070138641433,8160,10099,16389551,136,0,0,0,105,22,5,23.46500000000088,5.779666666666675,0.8267716535433071
197,1130.7930000000008,1100.0929999999994,151,0.09270818607355893,24.11934617705742,2.6867649068369244,9060,10130,16529502,151,0,0,0,116,24,3,26.2070000000013,4.734543103448287,0.8285714285714286
198,45.385000000000225,-17.714999999999826,108,0.09159568784067623,24.59470533736533,4.988582057257493,6480,10177,16589406,108,0,0,0,85,55,6,18.015000000000065,13.583705882352941,0.6071428571428571
199,1124.5320000000006,1096.3319999999997,143,0.09049653958658811,22.154077310297456,5.577029922569825,8580,10201,16690871,142,1,0,0,112,23,3,24.86800000000111,4.691678571428581,0.8296296296296296
200,1640.4020000000007,1631.702,166,0.08941058111154905,21.2642500843763,2.213612301845149,9960,10224,16822969,166,0,0,0,128,11,1,29.798000000001863,1.9499843750000145,0.920863309352518
