episode,episode_return,decision_steps,epsilon,mean_real_td_error,mean_planning_td_error,planning_updates,model_size,queue_size,delivered,dropped,depletion_events,energy,cost_per_order,success_rate
182,-92.99299999999997,31,0.4016064652978155,21.003387157594965,11.23563201324113,620,11209,3186,21,0,8,7.972999999999888,19.42728571428571,1.0
183,-64.44800000000006,45,0.3995984329713264,19.17626682470242,10.755420842930262,900,11254,3169,31,8,8,9.42799999999981,17.078322580645153,0.7948717948717948
184,-213.2059999999999,54,0.3976004408064698,18.144185348551858,9.53130834583814,1080,11308,3186,33,19,8,10.695999999999815,21.157454545454538,0.6346153846153846
185,-964.7630000000001,74,0.39561243860243744,23.15268937634254,10.767696296423674,1480,11382,3230,36,71,8,11.002999999999806,41.1028611111111,0.3364485981308411
186,-263.1839999999999,74,0.3936343764094253,15.806432548104912,8.748859352704036,1480,11456,3257,38,27,8,11.13399999999981,21.529842105263153,0.5846153846153846
187,-227.87000000000003,51,0.39166620452737816,18.133960638633546,9.136566618198128,1020,11507,3246,31,18,8,10.3699999999998,22.028064516129024,0.6326530612244898
188,-211.64499999999998,50,0.3897078735047413,18.142619883716108,9.483157740663735,1000,11557,3271,29,15,8,9.404999999999868,21.951896551724136,0.6590909090909091
189,-18.346999999999888,45,0.3877593341372176,16.254583372010124,9.521728484833407,900,11600,3284,28,2,8,8.296999999999864,15.65346428571428,0.9333333333333333
190,-68.26600000000002,36,0.3858205374665315,19.91061136737052,10.289940086617651,720,11636,3285,25,2,8,8.045999999999871,17.529839999999993,0.9259259259259259
191,-78.38600000000004,44,0.38389143477919885,17.182409052991055,11.449196407547094,880,11680,3282,26,4,8,8.375999999999866,18.014461538461532,0.8666666666666667
192,-638.5759999999999,59,0.3819719776053028,21.809728854983035,9.86112416639324,1180,11739,3291,31,45,8,10.325999999999821,35.113741935483866,0.40789473684210525
193,-457.703,58,0.3800621177172763,18.096293131820858,8.018932902120888,1160,11797,3319,30,32,8,9.382999999999853,29.756099999999996,0.4838709677419355
194,-185.15499999999986,62,0.37816180712868996,16.47640312823557,10.463857875304718,1240,11859,3347,35,18,8,10.134999999999822,19.57528571428571,0.660377358490566
195,-53.969000000000115,56,0.37627099809304654,15.762482144836602,9.855592232282342,1120,11915,3294,34,9,8,9.708999999999843,16.14438235294117,0.7906976744186046
196,-155.33700000000005,58,0.3743896431025813,14.691293056733135,9.361278945989586,1160,11973,3302,32,13,8,9.976999999999832,19.071156249999994,0.7111111111111111
197,-355.09299999999996,55,0.37251769488706843,18.24747294770046,8.358275503346867,1100,12028,3278,28,24,8,8.94299999999989,27.501535714285712,0.5384615384615384
198,-273.8970000000001,42,0.3706551064126331,22.654595257891785,10.11479423556787,840,12070,3278,26,17,8,8.866999999999857,25.533346153846146,0.6046511627906976
199,-246.54100000000003,57,0.36880183088056995,18.15303507803433,9.81234864214141,1140,12127,3313,31,19,8,9.310999999999845,22.468096774193544,0.62
200,-121.49200000000003,50,0.3669578217261671,18.404759976118804,7.658788719199597,1000,12177,3310,32,12,8,10.071999999999827,18.483499999999996,0.7272727272727273
